row_number,test_short_name,test_full_name,date_sample_submitted,client_name,client_type,sample_type,site,sample_description_number_1,sample_description_number_2,sample_description_number_3,sample_description_number_4,analytical_company_name,lab_number,measurement_name,measurement_result
4882,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,pH,7.6
4883,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Organic Matter (%),3.5
4884,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Sulfur (ppm),117
4885,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Phosphorus (ppm),86
4886,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Calcium (ppm),3030
4887,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Magnesium (ppm),275
4888,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Potassium (ppm),224
4889,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Calcium (%),83
4890,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Magnesium (%),13
4891,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Potassium (%),3
4892,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Sodium (%),1
4893,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Hydrogen (%),0
4894,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Boron (ppm),0.4
4895,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Iron (ppm),129
4896,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Manganese (ppm),29
4897,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Copper (ppm),2
4898,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Zinc (ppm),7.4
4899,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Total Nitrogen (ppm),2
4900,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Soluble Salts (mmhos/cm),0.6
4901,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Calcium:Magnesium (%CEC),6.4
4902,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,18,NA,NA,Target Specialty Products,NA,Potassium:Magnesium (%CEC),0.8
4903,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Total Exchange Capacity (meq/100g),14
4904,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,pH,7.4
4905,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Organic Matter (%),3.8
4906,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Sulfur (ppm),74
4907,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Phosphorus (ppm),95
4908,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Calcium (ppm),2425
4909,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Magnesium (ppm),206
4910,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Potassium (ppm),213
4911,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Calcium (%),84
4912,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Magnesium (%),12
4913,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Potassium (%),4
4914,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Sodium (%),1
4915,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Hydrogen (%),0
4916,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Boron (ppm),0.3
4917,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Iron (ppm),116
4918,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Manganese (ppm),23
4919,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Copper (ppm),1.8
4920,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Zinc (ppm),7.5
4921,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Total Nitrogen (ppm),2
4922,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Soluble Salts (mmhos/cm),0.5
4923,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Calcium:Magnesium (%CEC),7
4924,S001N,Standard Soil Test & Available N,2016-08-16T00:00:00Z,MCC,Golf,Soil,MCC,FAIRWAY,17,NA,NA,Target Specialty Products,NA,Potassium:Magnesium (%CEC),1
4925,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Total Exchange Capacity (meq/100g),9.34
4926,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,pH,7.2
4927,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Organic Matter (%),5.13
4928,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Estimated Nitrogen Release (lbs N/1000),2
4929,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Sulfur (ppm),16
4930,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Phosphorus (ppm),22
4931,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Bray II P (ppm),64
4932,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Calcium (ppm),1379
4933,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Magnesium (ppm),190
4934,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Potassium (ppm),151
4935,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Sodium (ppm),20
4936,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Calcium (%),73.82
4937,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Magnesium (%),16.95
4938,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Potassium (%),4.15
4939,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Sodium (%),0.93
4940,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Other Bases (%),4.2
4941,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Hydrogen (%),0
4942,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Boron (ppm),0.68
4943,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Iron (ppm),152
4944,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Manganese (ppm),46
4945,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Copper (ppm),1.75
4946,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Zinc (ppm),6.59
4947,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Aluminum (ppm),268
4948,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Total Nitrogen (ppm),1.3
4949,S001N,Standard Soil Test & Available N,2020-03-20T00:00:00Z,CRMS,Sport,Soil,CRMS,SOCCER,FIELD,NA,NA,"TORV, LLC",0397-1,Ammonium (ppm),NA
4950,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Total Exchange Capacity (meq/100g),22.17
4951,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,pH,6.9
4952,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Organic Matter (%),5.26
4953,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Estimated Nitrogen Release (lbs N/1000),2
4954,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Sulfur (ppm),8
4955,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Phosphorus (ppm),35
4956,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Bray II P (ppm),76
4957,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Calcium (ppm),3167
4958,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Magnesium (ppm),495
4959,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Potassium (ppm),317
4960,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Sodium (ppm),16
4961,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Calcium (%),71.43
4962,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Magnesium (%),18.61
4963,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Potassium (%),3.67
4964,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Sodium (%),0.31
4965,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Other Bases (%),4.5
4966,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Hydrogen (%),1.5
4967,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Boron (ppm),0.94
4968,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Iron (ppm),144
4969,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Manganese (ppm),143
4970,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Copper (ppm),3.04
4971,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Zinc (ppm),5.57
4972,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,FRONT,NA,NA,"TORV, LLC",0447-1,Aluminum (ppm),481
4973,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Total Exchange Capacity (meq/100g),21.65
4974,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,pH,7.2
4975,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Organic Matter (%),5.31
4976,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Estimated Nitrogen Release (lbs N/1000),2
4977,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Sulfur (ppm),9
4978,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Phosphorus (ppm),39
4979,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Bray II P (ppm),111
4980,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Calcium (ppm),3147
4981,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Magnesium (ppm),490
4982,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Potassium (ppm),332
4983,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Sodium (ppm),16
4984,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Calcium (%),72.68
4985,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Magnesium (%),18.86
4986,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Potassium (%),3.93
4987,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Sodium (%),0.32
4988,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Other Bases (%),4.2
4989,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Hydrogen (%),0
4990,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Boron (ppm),1.12
4991,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Iron (ppm),126
4992,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Manganese (ppm),192
4993,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Copper (ppm),3.07
4994,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Zinc (ppm),5.41
4995,S001,Standard Soil Test,2020-04-02T00:00:00Z,DPS,Landscape,Soil,JR,LAWN,ORCHARD,NA,NA,"TORV, LLC",0448-1,Aluminum (ppm),507
4996,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Total Exchange Capacity (meq/100g),21.96
4997,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,pH,8
4998,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Organic Matter (%),3.61
4999,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Estimated Nitrogen Release (lbs N/1000),1
5000,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Sulfur (ppm),42
5001,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Phosphorus (ppm),51
5002,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Bray II P (ppm),87
5003,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Calcium (ppm),3650
5004,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Magnesium (ppm),246
5005,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Potassium (ppm),299
5006,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Sodium (ppm),33
5007,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Calcium (%),83.11
5008,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Magnesium (%),9.34
5009,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Potassium (%),3.49
5010,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Sodium (%),0.65
5011,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Other Bases (%),3.4
5012,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Hydrogen (%),0
5013,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Boron (ppm),1.11
5014,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Iron (ppm),314
5015,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Manganese (ppm),82
5016,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Copper (ppm),3.55
5017,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Zinc (ppm),16.71
5018,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Aluminum (ppm),79
5019,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Total Nitrogen (ppm),0.9
5020,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,1,NA,NA,"TORV, LLC",0449-1,Ammonium (ppm),2.5
5021,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Total Exchange Capacity (meq/100g),23.08
5022,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,pH,8
5023,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Organic Matter (%),3.81
5024,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Estimated Nitrogen Release (lbs N/1000),1
5025,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Sulfur (ppm),26
5026,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Phosphorus (ppm),75
5027,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Bray II P (ppm),105
5028,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Calcium (ppm),3829
5029,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Magnesium (ppm),279
5030,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Potassium (ppm),280
5031,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Sodium (ppm),24
5032,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Calcium (%),82.95
5033,S001N,Standard Soil Test & Available N,2020-04-02T00:00:00Z,DPS,Landscape,Soil,APC,POLO,2,NA,NA,"TORV, LLC",0450-1,Magnesium (%),10.07
